"date","precipitation","air_temp_mean","air_temp_max","air_temp_min","source","date-2"
"2002-12-29",0,-0.1988333333333333,2.680000066757202,-2.6710000038146973,"kbs002_001","2002-12-29"
"2002-12-30",0,5.470083333333334,11.510000228881836,-1.215000033378601,"kbs002_001","2002-12-30"
"2002-12-31",0,0.8658750000000005,7.710000038146973,-4.0929999351501465,"kbs002_001","2002-12-31"
"2003-01-01",0,-3.787333333333334,-2.2790000438690186,-5.218999862670898,"kbs002_001","2003-01-01"
"2003-01-02",5.08,-4.806916666666666,-3.4700000286102295,-6.925000190734863,"kbs002_001","2003-01-02"
"2003-01-03",0,-4.599458333333334,-1.3530000448226929,-7.659999847412109,"kbs002_001","2003-01-03"
"2003-01-04",0,-2.1292500000000003,1.465000033378601,-3.9010000228881836,"kbs002_001","2003-01-04"
"2003-01-05",22.86,-1.9177916666666661,-0.20999999344348907,-3.2990000247955322,"kbs002_001","2003-01-05"
"2003-01-06",5.08,-3.3988333333333327,-0.8100000023841858,-10.09000015258789,"kbs002_001","2003-01-06"
"2003-01-07",0,-1.6721666666666672,2.937999963760376,-8.649999618530273,"kbs002_001","2003-01-07"
"2003-01-08",0,5.752999999999999,8.930000305175781,2.2049999237060547,"kbs002_001","2003-01-08"
"2003-01-09",0.635,2.011666666666667,7.28000020980835,-5.414000034332275,"kbs002_001","2003-01-09"
"2003-01-10",0.762,-6.382333333333334,-4.27400016784668,-8.520000457763672,"kbs002_001","2003-01-10"
"2003-01-11",0.762,-7.884166666666665,-6.120999813079834,-9.239999771118164,"kbs002_001","2003-01-11"
"2003-01-12",0.254,-6.119208333333333,-4.081999778747559,-8.039999961853027,"kbs002_001","2003-01-12"
"2003-01-13",0.127,-6.356583333333332,-1.1749999523162842,-9,"kbs002_001","2003-01-13"
"2003-01-14",0,-7.855458333333334,-1.2510000467300415,-9.739999771118164,"kbs002_001","2003-01-14"
"2003-01-15",0,-8.944583333333334,-6.48199987411499,-13.640000343322754,"kbs002_001","2003-01-15"
"2003-01-16",0,-8.825999999999999,-2.3919999599456787,-14.850000381469727,"kbs002_001","2003-01-16"
"2003-01-17",0,-10.730416666666665,-7.369999885559082,-14.430000305175781,"kbs002_001","2003-01-17"
"2003-01-18",0,-11.521249999999997,-9.319999694824219,-15.289999961853027,"kbs002_001","2003-01-18"
"2003-01-19",1.016,-9.134333333333334,-4.994999885559082,-11.470000267028809,"kbs002_001","2003-01-19"
"2003-01-20",0,-10.236666666666666,-7.110000133514404,-14.239999771118164,"kbs002_001","2003-01-20"
"2003-01-21",0,-10.790833333333332,-4.168000221252441,-14.319999694824219,"kbs002_001","2003-01-21"
"2003-01-22",0,-12.754583333333334,-7.539999961853027,-18.309999465942383,"kbs002_001","2003-01-22"
"2003-01-23",0,-13.763749999999996,-8.520000457763672,-23.6200008392334,"kbs002_001","2003-01-23"
"2003-01-24",0,-9.94375,-8.1899995803833,-12.0600004196167,"kbs002_001","2003-01-24"
"2003-01-25",0.762,-7.900166666666666,-3.947999954223633,-11.760000228881836,"kbs002_001","2003-01-25"
"2003-01-26",0.762,-12.085999999999999,-4.650000095367432,-23.360000610351562,"kbs002_001","2003-01-26"
"2003-01-27",0,-14.278750000000002,-9.529999732971191,-23.850000381469727,"kbs002_001","2003-01-27"
"2003-01-28",1.1303,-5.3883333333333345,-1.371000051498413,-9.869999885559082,"kbs002_001","2003-01-28"
"2003-01-29",0,-6.0551666666666675,3.239000082015991,-16.420000076293945,"kbs002_001","2003-01-29"
"2003-01-30",0,-7.701625000000001,-1.8300000429153442,-17.030000686645508,"kbs002_001","2003-01-30"
"2003-01-31",1.6383,-1.4431250000000002,1.843999981880188,-6.228000164031982,"kbs002_001","2003-01-31"
"2003-02-01",0.8763,0.004958333333333324,0.9049999713897705,-1.0379999876022339,"kbs002_001","2003-02-01"
"2003-02-02",1.016,0.19358333333333344,2.4100000858306885,-1.0570000410079956,"kbs002_001","2003-02-02"
"2003-02-03",10.6553,1.8810833333333334,7.800000190734863,-1.2079999446868896,"kbs002_001","2003-02-03"
"2003-02-04",0.254,-4.6662083333333335,1.5770000219345093,-10.489999771118164,"kbs002_001","2003-02-04"
"2003-02-05",0,-9.212541666666668,-5.751999855041504,-12.380000114440918,"kbs002_001","2003-02-05"
"2003-02-06",0,-5.354083333333332,-1.281999945640564,-9.779999732971191,"kbs002_001","2003-02-06"
"2003-02-07",0.508,-9.787458333333332,-5.548999786376953,-14.0600004196167,"kbs002_001","2003-02-07"
"2003-02-08",0.381,-8.445666666666666,-4.044000148773193,-14.239999771118164,"kbs002_001","2003-02-08"
"2003-02-09",0,-7.840791666666667,-4.429999828338623,-10.6899995803833,"kbs002_001","2003-02-09"
"2003-02-10",0.508,-7.795000000000001,-2.5169999599456787,-14.779999732971191,"kbs002_001","2003-02-10"
"2003-02-11",0,-10.598875000000001,-3.497999906539917,-15.90999984741211,"kbs002_001","2003-02-11"
"2003-02-12",0,-10.08791666666667,-7.929999828338623,-12.300000190734863,"kbs002_001","2003-02-12"
"2003-02-13",0,-8.619291666666667,-4.486999988555908,-13.279999732971191,"kbs002_001","2003-02-13"
"2003-02-14",0,-7.844208333333334,4.057000160217285,-17.540000915527344,"kbs002_001","2003-02-14"
"2003-02-15",0,-9.080374999999998,-5.859000205993652,-14.010000228881836,"kbs002_001","2003-02-15"
"2003-02-16",0,-11.8125,-7.03000020980835,-16.200000762939453,"kbs002_001","2003-02-16"
"2003-02-17",0,-6.671499999999999,-1.6100000143051147,-11.890000343322754,"kbs002_001","2003-02-17"
"2003-02-18",0,-3.160041666666667,-1.065000057220459,-7.389999866485596,"kbs002_001","2003-02-18"
"2003-02-19",0,-1.113125,1.555999994277954,-5.247000217437744,"kbs002_001","2003-02-19"
"2003-02-20",0,0.5497083333333336,7.630000114440918,-6.295000076293945,"kbs002_001","2003-02-20"
"2003-02-21",0.762,1.8382083333333332,8.130000114440918,-3.7660000324249268,"kbs002_001","2003-02-21"
"2003-02-22",0,-1.5915416666666664,2.2130000591278076,-6.035999774932861,"kbs002_001","2003-02-22"
"2003-02-23",0,-7.02225,-1.9140000343322754,-10.720000267028809,"kbs002_001","2003-02-23"
"2003-02-24",0.635,-8.799541666666665,-3.6589999198913574,-11.869999885559082,"kbs002_001","2003-02-24"
"2003-02-25",0.381,-11.158416666666666,-1.9709999561309814,-19.09000015258789,"kbs002_001","2003-02-25"
"2003-02-26",0,-9.474541666666667,5.10699987411499,-16.219999313354492,"kbs002_001","2003-02-26"
"2003-02-27",0,-7.112125000000002,2.134999990463257,-16.59000015258789,"kbs002_001","2003-02-27"
"2003-02-28",0,-3.352291666666666,9.09000015258789,-14.039999961853027,"kbs002_001","2003-02-28"
"2003-03-01",0,-2.1958333333333333,1.5390000343322754,-7.050000190734863,"kbs002_001","2003-03-01"
"2003-03-02",0,-6.5201666666666656,-0.15700000524520874,-17.239999771118164,"kbs002_001","2003-03-02"
"2003-03-03",0,-13.969999999999999,-6.656000137329102,-20.809999465942383,"kbs002_001","2003-03-03"
"2003-03-04",3.81,-2.0889166666666665,2.9719998836517334,-7.059999942779541,"kbs002_001","2003-03-04"
"2003-03-05",2.54,-6.920250000000002,-2.500999927520752,-10.180000305175781,"kbs002_001","2003-03-05"
"2003-03-06",0,-7.638874999999999,2.127000093460083,-12.050000190734863,"kbs002_001","2003-03-06"
"2003-03-07",0,-3.7476249999999998,1.4630000591278076,-10.069999694824219,"kbs002_001","2003-03-07"
"2003-03-08",2.6542999999999997,-0.42787499999999995,5.684999942779541,-12.760000228881836,"kbs002_001","2003-03-08"
"2003-03-09",0,-11.389583333333333,-8.329999923706055,-13.520000457763672,"kbs002_001","2003-03-09"
"2003-03-10",0,-10.640000000000002,-6.005000114440918,-13.75,"kbs002_001","2003-03-10"
"2003-03-11",0,-2.9402499999999994,4.107999801635742,-12.619999885559082,"kbs002_001","2003-03-11"
"2003-03-12",0.762,3.2930000000000006,15.09000015258789,-1.8530000448226929,"kbs002_001","2003-03-12"
"2003-03-13",2.159,-3.0138750000000005,1.1009999513626099,-6.5320000648498535,"kbs002_001","2003-03-13"
"2003-03-14",0,0.6348750000000001,8.550000190734863,-7.21999979019165,"kbs002_001","2003-03-14"
"2003-03-15",0,7.769833333333334,15.489999771118164,-0.2329999953508377,"kbs002_001","2003-03-15"
"2003-03-16",0,10.881374999999998,19.15999984741211,3.0789999961853027,"kbs002_001","2003-03-16"
"2003-03-17",0,13.269750000000002,23.799999237060547,2.492000102996826,"kbs002_001","2003-03-17"
"2003-03-18",0,4.521458333333334,12.220000267028809,0.4350000023841858,"kbs002_001","2003-03-18"
"2003-03-19",2.54,5.519125,11,0.6050000190734863,"kbs002_001","2003-03-19"
"2003-03-20",12.065,9.752999999999998,20.260000228881836,4.021999835968018,"kbs002_001","2003-03-20"
"2003-03-21",0.508,5.9978750000000005,10.380000114440918,2.859999895095825,"kbs002_001","2003-03-21"
"2003-03-22",2.032,2.829041666666667,4.672999858856201,1.437000036239624,"kbs002_001","2003-03-22"
"2003-03-23",0,6.5220416666666665,15.529999732971191,1.4470000267028809,"kbs002_001","2003-03-23"
"2003-03-24",0,12.84066666666667,22.350000381469727,2.549999952316284,"kbs002_001","2003-03-24"
"2003-03-25",1.6383,9.093916666666667,13.949999809265137,3.8399999141693115,"kbs002_001","2003-03-25"
"2003-03-26",0,5.536708333333333,13.869999885559082,-3.135999917984009,"kbs002_001","2003-03-26"
"2003-03-27",0,8.994041666666666,18.149999618530273,-0.6470000147819519,"kbs002_001","2003-03-27"
"2003-03-28",4.064,12.354833333333334,19.610000610351562,2.881999969482422,"kbs002_001","2003-03-28"
"2003-03-29",0.381,-0.31145833333333334,3.3480000495910645,-3.7090001106262207,"kbs002_001","2003-03-29"
"2003-03-30",0,-0.8489166666666663,4.515999794006348,-6.150000095367432,"kbs002_001","2003-03-30"
"2003-03-31",1.016,2.639041666666666,8.770000457763672,-2.7639999389648438,"kbs002_001","2003-03-31"
"2003-04-01",0.254,12.443083333333336,20.56999969482422,4.2779998779296875,"kbs002_001","2003-04-01"
"2003-04-02",0,10.081,20.979999542236328,3.6710000038146973,"kbs002_001","2003-04-02"
"2003-04-03",6.35,4.390041666666666,9.579999923706055,2.260999917984009,"kbs002_001","2003-04-03"
"2003-04-04",60.96,1.2188333333333334,3.059999942779541,0.006000000052154064,"kbs002_001","2003-04-04"
"2003-04-05",0.635,-1.6892916666666666,0.46299999952316284,-4.122000217437744,"kbs002_001","2003-04-05"
"2003-04-06",0,-1.4353333333333336,4.267000198364258,-5.88700008392334,"kbs002_001","2003-04-06"
"2003-04-07",0.8763,-2.313,-1.0069999694824219,-4.006999969482422,"kbs002_001","2003-04-07"
"2003-04-08",0,-2.2377499999999997,-0.05999999865889549,-4.486999988555908,"kbs002_001","2003-04-08"
"2003-04-09",0,1.2634166666666664,9.430000305175781,-6.501999855041504,"kbs002_001","2003-04-09"
"2003-04-10",0,6.662333333333332,18.190000534057617,-3.125999927520752,"kbs002_001","2003-04-10"
"2003-04-11",0,10.262833333333333,20.1299991607666,-1.2050000429153442,"kbs002_001","2003-04-11"
"2003-04-12",0,8.501249999999999,15.140000343322754,2.00600004196167,"kbs002_001","2003-04-12"
"2003-04-13",0,9.011125000000002,17.15999984741211,0.5289999842643738,"kbs002_001","2003-04-13"
"2003-04-14",0,16.057708333333338,25.25,5.255000114440918,"kbs002_001","2003-04-14"
"2003-04-15",0,21.728333333333335,28.100000381469727,14.460000038146973,"kbs002_001","2003-04-15"
"2003-04-16",0,10.095000000000002,20.149999618530273,2.0950000286102295,"kbs002_001","2003-04-16"
"2003-04-17",3.175,4.8122500000000015,8.819999694824219,0.8040000200271606,"kbs002_001","2003-04-17"
"2003-04-18",0,7.559416666666667,13.720000267028809,3.3940000534057617,"kbs002_001","2003-04-18"
"2003-04-19",0,16.958333333333332,24.540000915527344,7.630000114440918,"kbs002_001","2003-04-19"
"2003-04-20",1.6383,17.111666666666665,21.209999084472656,10.550000190734863,"kbs002_001","2003-04-20"
"2003-04-21",0,8.03875,11.050000190734863,3.4809999465942383,"kbs002_001","2003-04-21"
"2003-04-22",0,4.359458333333333,10.890000343322754,1.0410000085830688,"kbs002_001","2003-04-22"
"2003-04-23",0,6.275541666666666,16.860000610351562,-2.1059999465942383,"kbs002_001","2003-04-23"
"2003-04-24",0,9.879333333333333,18.639999389648438,-1.850000023841858,"kbs002_001","2003-04-24"
"2003-04-25",0,11.687666666666667,19.110000610351562,3.2239999771118164,"kbs002_001","2003-04-25"
"2003-04-26",0,8.657583333333331,18.610000610351562,0.8899999856948853,"kbs002_001","2003-04-26"
"2003-04-27",0,12.821458333333334,22.399999618530273,-0.6259999871253967,"kbs002_001","2003-04-27"
"2003-04-28",0,17.23125,23.530000686645508,9.289999961853027,"kbs002_001","2003-04-28"
"2003-04-29",0,13.375750000000002,20.950000762939453,5.5329999923706055,"kbs002_001","2003-04-29"
"2003-04-30",11.43,12.311666666666666,16.440000534057617,8.979999542236328,"kbs002_001","2003-04-30"
"2003-05-01",44.45,14.611249999999998,20.600000381469727,10.329999923706055,"kbs002_001","2003-05-01"
"2003-05-02",0,10.231791666666666,15.479999542236328,4.35699987411499,"kbs002_001","2003-05-02"
"2003-05-03",0,9.148958333333335,19.010000228881836,0.6449999809265137,"kbs002_001","2003-05-03"
"2003-05-04",0,11.457333333333336,17.540000915527344,2.921999931335449,"kbs002_001","2003-05-04"
"2003-05-05",17.272,15.018333333333336,23.75,8.9399995803833,"kbs002_001","2003-05-05"
"2003-05-06",0.635,13.553333333333333,18.579999923706055,8.0600004196167,"kbs002_001","2003-05-06"
"2003-05-07",2.159,10.839999999999998,15,7.329999923706055,"kbs002_001","2003-05-07"
"2003-05-08",0,12.70125,16,10.010000228881836,"kbs002_001","2003-05-08"
"2003-05-09",14.465300000000001,16.453749999999996,24.25,9.010000228881836,"kbs002_001","2003-05-09"
"2003-05-10",4.064,19.881249999999998,24.700000762939453,15.539999961853027,"kbs002_001","2003-05-10"
"2003-05-11",26.924,11.941708333333333,20.59000015258789,6.2210001945495605,"kbs002_001","2003-05-11"
"2003-05-12",2.9083,NULL,10.55,NULL,"kbs002_001","2003-05-12"
"2003-05-13",0,11.6,18.530000686645508,7.71999979019165,"kbs002_001","2003-05-13"
"2003-05-14",1.7652999999999999,12.248875,20.93000030517578,2.11299991607666,"kbs002_001","2003-05-14"
"2003-05-15",6.731,10.224583333333333,12.600000381469727,9.210000038146973,"kbs002_001","2003-05-15"
"2003-05-16",0,13.871249999999998,19.540000915527344,9.489999771118164,"kbs002_001","2003-05-16"
"2003-05-17",0,15.646666666666668,23.389999389648438,11.369999885559082,"kbs002_001","2003-05-17"
"2003-05-18",0,16.675833333333333,24.219999313354492,9.59000015258789,"kbs002_001","2003-05-18"
"2003-05-19",0,18.690416666666668,24.469999313354492,14.529999732971191,"kbs002_001","2003-05-19"
"2003-05-20",4.445,13.93458333333333,18.920000076293945,7.179999828338623,"kbs002_001","2003-05-20"
"2003-05-21",0,9.737541666666663,16.709999084472656,2.447000026702881,"kbs002_001","2003-05-21"
"2003-05-22",0,11.187041666666667,21.56999969482422,1.2009999752044678,"kbs002_001","2003-05-22"
"2003-05-23",0.508,9.999374999999999,16.719999313354492,4.650000095367432,"kbs002_001","2003-05-23"
"2003-05-24",1.1303,9.915750000000001,14.34000015258789,5.310999870300293,"kbs002_001","2003-05-24"
"2003-05-25",0,12.414166666666668,18.65999984741211,7.940000057220459,"kbs002_001","2003-05-25"
"2003-05-26",0,13.986250000000005,20.8700008392334,6.599999904632568,"kbs002_001","2003-05-26"
"2003-05-27",0,15.266291666666662,24.170000076293945,5.982999801635742,"kbs002_001","2003-05-27"
"2003-05-28",0,16.165416666666665,24.06999969482422,5.359000205993652,"kbs002_001","2003-05-28"
"2003-05-29",0,15.197083333333333,22.59000015258789,9.859999656677246,"kbs002_001","2003-05-29"
"2003-05-30",1.016,13.614125000000001,19.8700008392334,5.616000175476074,"kbs002_001","2003-05-30"
"2003-05-31",8.89,12.250833333333334,16.610000610351562,6.455999851226807,"kbs002_001","2003-05-31"
"2003-06-01",0,11.476166666666664,20.90999984741211,3.0450000762939453,"kbs002_001","2003-06-01"
"2003-06-02",0,13.976208333333332,22.559999465942383,2.9600000381469727,"kbs002_001","2003-06-02"
"2003-06-03",0,15.033333333333337,18.030000686645508,11.399999618530273,"kbs002_001","2003-06-03"
"2003-06-04",0,11.247083333333336,14.600000381469727,9.350000381469727,"kbs002_001","2003-06-04"
"2003-06-05",0,14.139583333333334,21.799999237060547,8.960000038146973,"kbs002_001","2003-06-05"
"2003-06-06",0,15.792291666666669,24.549999237060547,6.129000186920166,"kbs002_001","2003-06-06"
"2003-06-07",0,18.07041666666667,25.229999542236328,12.010000228881836,"kbs002_001","2003-06-07"
"2003-06-08",3.175,15.394999999999998,22.219999313354492,11.399999618530273,"kbs002_001","2003-06-08"
"2003-06-09",0,16.134999999999994,22.110000610351562,11.829999923706055,"kbs002_001","2003-06-09"
"2003-06-10",0.635,17.597083333333334,22.479999542236328,10.329999923706055,"kbs002_001","2003-06-10"
"2003-06-11",0,19.93166666666667,26.030000686645508,16.010000228881836,"kbs002_001","2003-06-11"
"2003-06-12",8.89,15.613333333333332,18.149999618530273,13.75,"kbs002_001","2003-06-12"
"2003-06-13",0,18.20625,23.770000457763672,13.529999732971191,"kbs002_001","2003-06-13"
"2003-06-14",0,20.44708333333333,27.56999969482422,12.460000038146973,"kbs002_001","2003-06-14"
"2003-06-15",0,21.17875,27.81999969482422,13.880000114440918,"kbs002_001","2003-06-15"
"2003-06-16",0,20.009583333333335,28.959999084472656,10.9399995803833,"kbs002_001","2003-06-16"
"2003-06-17",0,19.981666666666666,28.350000381469727,15.039999961853027,"kbs002_001","2003-06-17"
"2003-06-18",6.985,21.719583333333336,30.059999465942383,12.800000190734863,"kbs002_001","2003-06-18"
"2003-06-19",0,18.26875,23.15999984741211,11.40999984741211,"kbs002_001","2003-06-19"
"2003-06-20",0,16.95708333333334,25.469999313354492,7.110000133514404,"kbs002_001","2003-06-20"
"2003-06-21",0,19.796249999999997,28.8700008392334,8.970000267028809,"kbs002_001","2003-06-21"
"2003-06-22",0,20.64375,30.309999465942383,9.920000076293945,"kbs002_001","2003-06-22"
"2003-06-23",0,22.6975,32.220001220703125,11.369999885559082,"kbs002_001","2003-06-23"
"2003-06-24",0,24.697083333333335,33.02000045776367,14.9399995803833,"kbs002_001","2003-06-24"
"2003-06-25",0,26.205416666666668,33.599998474121094,17.520000457763672,"kbs002_001","2003-06-25"
"2003-06-26",11.9253,21.02,25.139999389648438,15.720000267028809,"kbs002_001","2003-06-26"
"2003-06-27",0,19.798333333333336,26.200000762939453,12.789999961853027,"kbs002_001","2003-06-27"
"2003-06-28",1.905,19.419166666666662,23.780000686645508,14.630000114440918,"kbs002_001","2003-06-28"
"2003-06-29",0,20.266666666666666,25.420000076293945,13.960000038146973,"kbs002_001","2003-06-29"
"2003-06-30",0,20.662916666666668,29.229999542236328,12.039999961853027,"kbs002_001","2003-06-30"
"2003-07-01",0,22.160416666666663,30.360000610351562,12.260000228881836,"kbs002_001","2003-07-01"
"2003-07-02",0,22.717916666666667,31.790000915527344,13.960000038146973,"kbs002_001","2003-07-02"
"2003-07-03",0,24.733750000000004,33.7599983215332,14.390000343322754,"kbs002_001","2003-07-03"
"2003-07-04",3.175,25.942916666666665,31.760000228881836,19.790000915527344,"kbs002_001","2003-07-04"
"2003-07-05",3.2893,22.38541666666667,27.59000015258789,17.729999542236328,"kbs002_001","2003-07-05"
"2003-07-06",6.096,22.228750000000005,30.6299991607666,15.800000190734863,"kbs002_001","2003-07-06"
"2003-07-07",10.16,22.674999999999997,28.700000762939453,18.68000030517578,"kbs002_001","2003-07-07"
"2003-07-08",11.176000000000002,22.107083333333332,26.790000915527344,18.18000030517578,"kbs002_001","2003-07-08"
"2003-07-09",0,20.696250000000003,26.760000228881836,16.989999771118164,"kbs002_001","2003-07-09"
"2003-07-10",5.715,21.76875,26.639999389648438,18.270000457763672,"kbs002_001","2003-07-10"
"2003-07-11",2.6542999999999997,17.001249999999995,20.690000534057617,15.069999694824219,"kbs002_001","2003-07-11"
"2003-07-12",0,18.815416666666668,24.739999771118164,13.800000190734863,"kbs002_001","2003-07-12"
"2003-07-13",0,20.496666666666666,29.8799991607666,10.869999885559082,"kbs002_001","2003-07-13"
"2003-07-14",0,21.2775,28.40999984741211,12.329999923706055,"kbs002_001","2003-07-14"
"2003-07-15",1.7652999999999999,21.838333333333335,27.200000762939453,17.920000076293945,"kbs002_001","2003-07-15"
"2003-07-16",0,19.901666666666667,26.309999465942383,14,"kbs002_001","2003-07-16"
"2003-07-17",0,21.753333333333334,28.68000030517578,13.489999771118164,"kbs002_001","2003-07-17"
"2003-07-18",0,19.903333333333332,25.959999084472656,12.710000038146973,"kbs002_001","2003-07-18"
"2003-07-19",0,19.31041666666667,28.049999237060547,10.069999694824219,"kbs002_001","2003-07-19"
"2003-07-20",3.175,21.015833333333333,27.299999237060547,12.949999809265137,"kbs002_001","2003-07-20"
"2003-07-21",3.81,20.417916666666667,26.25,17.270000457763672,"kbs002_001","2003-07-21"
"2003-07-22",2.54,18.5725,25.100000381469727,15.09000015258789,"kbs002_001","2003-07-22"
"2003-07-23",0,19.294583333333332,26.059999465942383,13.729999542236328,"kbs002_001","2003-07-23"
"2003-07-24",0,19.695833333333336,27.790000915527344,11.34000015258789,"kbs002_001","2003-07-24"
"2003-07-25",0,19.91458333333333,28.8799991607666,9.029999732971191,"kbs002_001","2003-07-25"
"2003-07-26",0,22.964166666666667,27.270000457763672,17.350000381469727,"kbs002_001","2003-07-26"
"2003-07-27",0,24.477500000000006,30.5,17.450000762939453,"kbs002_001","2003-07-27"
"2003-07-28",0,20.14708333333333,27.979999542236328,14.260000228881836,"kbs002_001","2003-07-28"
"2003-07-29",0,20.948749999999997,30.600000381469727,11.930000305175781,"kbs002_001","2003-07-29"
"2003-07-30",0,20.90708333333333,29.549999237060547,12.210000038146973,"kbs002_001","2003-07-30"
"2003-07-31",0,22.06375,30.809999465942383,12.390000343322754,"kbs002_001","2003-07-31"
"2003-08-01",9.525,20.001250000000002,27.030000686645508,14.84000015258789,"kbs002_001","2003-08-01"
"2003-08-02",12.560300000000002,20.69666666666667,29.8700008392334,14.710000038146973,"kbs002_001","2003-08-02"
"2003-08-03",2.9083,20.124583333333334,26.729999542236328,16.75,"kbs002_001","2003-08-03"
"2003-08-04",0,19.625000000000004,26.229999542236328,15.029999732971191,"kbs002_001","2003-08-04"
"2003-08-05",0,20.276666666666667,26.889999389648438,15.239999771118164,"kbs002_001","2003-08-05"
"2003-08-06",0,22.03125,29.010000228881836,16.440000534057617,"kbs002_001","2003-08-06"
"2003-08-07",21.843999999999998,21.429999999999996,28.209999084472656,15.989999771118164,"kbs002_001","2003-08-07"
"2003-08-08",11.43,20.38583333333333,28.110000610351562,17.690000534057617,"kbs002_001","2003-08-08"
"2003-08-09",0,19.990833333333335,25.389999389648438,16.290000915527344,"kbs002_001","2003-08-09"
"2003-08-10",0,21.447083333333335,28.790000915527344,14.90999984741211,"kbs002_001","2003-08-10"
"2003-08-11",6.35,19.654166666666665,28.15999984741211,14.640000343322754,"kbs002_001","2003-08-11"
"2003-08-12",0,20.61958333333333,25.610000610351562,17.65999984741211,"kbs002_001","2003-08-12"
"2003-08-13",0,22.24416666666667,29.90999984741211,15.59000015258789,"kbs002_001","2003-08-13"
"2003-08-14",0,24.02125,32.119998931884766,15.890000343322754,"kbs002_001","2003-08-14"
"2003-08-15",2.2733,24.505,30.540000915527344,19.459999084472656,"kbs002_001","2003-08-15"
"2003-08-16",0,24.25833333333333,30.68000030517578,19.170000076293945,"kbs002_001","2003-08-16"
"2003-08-17",0,20.417916666666667,27.56999969482422,13.989999771118164,"kbs002_001","2003-08-17"
"2003-08-18",0,19.472916666666666,28.399999618530273,11.020000457763672,"kbs002_001","2003-08-18"
"2003-08-19",0,20.159583333333334,28.65999984741211,10.8100004196167,"kbs002_001","2003-08-19"
"2003-08-20",0,22.159999999999997,31.229999542236328,12.270000457763672,"kbs002_001","2003-08-20"
"2003-08-21",3.048,26.358333333333334,35.31999969482422,19.799999237060547,"kbs002_001","2003-08-21"
"2003-08-22",0,22.193750000000005,27.709999084472656,16.3799991607666,"kbs002_001","2003-08-22"
"2003-08-23",0,19.75916666666667,27.100000381469727,12.489999771118164,"kbs002_001","2003-08-23"
"2003-08-24",0,20.942916666666665,28.90999984741211,12.899999618530273,"kbs002_001","2003-08-24"
"2003-08-25",19.05,24.38208333333333,32.31999969482422,19.6200008392334,"kbs002_001","2003-08-25"
"2003-08-26",0,23.772499999999997,31.06999969482422,19.18000030517578,"kbs002_001","2003-08-26"
"2003-08-27",2.2733,22.20125,28.729999542236328,15.130000114440918,"kbs002_001","2003-08-27"
"2003-08-28",0,21.110833333333336,30.170000076293945,11.029999732971191,"kbs002_001","2003-08-28"
"2003-08-29",0,22.913750000000004,26.06999969482422,15.680000305175781,"kbs002_001","2003-08-29"
"2003-08-30",0,16.011666666666667,23.34000015258789,10.9399995803833,"kbs002_001","2003-08-30"
"2003-08-31",2.54,16.173749999999995,22.469999313354492,11.210000038146973,"kbs002_001","2003-08-31"
"2003-09-01",14.732,14.745833333333335,17.1299991607666,12.960000038146973,"kbs002_001","2003-09-01"
"2003-09-02",0,18.07875,25.219999313354492,12.979999542236328,"kbs002_001","2003-09-02"
"2003-09-03",0,18.26291666666667,25.5,10.529999732971191,"kbs002_001","2003-09-03"
"2003-09-04",0,15.440833333333336,18.90999984741211,11.069999694824219,"kbs002_001","2003-09-04"
"2003-09-05",0,14.237500000000004,24.65999984741211,5.551000118255615,"kbs002_001","2003-09-05"
"2003-09-06",0,16.450249999999997,27.549999237060547,5.966000080108643,"kbs002_001","2003-09-06"
"2003-09-07",0,20.427083333333332,29.709999084472656,13.220000267028809,"kbs002_001","2003-09-07"
"2003-09-08",0,20.5275,29.690000534057617,12.100000381469727,"kbs002_001","2003-09-08"
"2003-09-09",0,20.044166666666673,27.329999923706055,13.3100004196167,"kbs002_001","2003-09-09"
"2003-09-10",0,19.297499999999996,28.729999542236328,11.470000267028809,"kbs002_001","2003-09-10"
"2003-09-11",0,20.930833333333332,28.610000610351562,15.130000114440918,"kbs002_001","2003-09-11"
"2003-09-12",0,20.675416666666663,27.510000228881836,13.25,"kbs002_001","2003-09-12"
"2003-09-13",0,22.601666666666663,29.809999465942383,17.649999618530273,"kbs002_001","2003-09-13"
"2003-09-14",5.3975,19.022500000000004,25.350000381469727,14.760000228881836,"kbs002_001","2003-09-14"
"2003-09-15",2.54,16.56125,22.59000015258789,12.239999771118164,"kbs002_001","2003-09-15"
"2003-09-16",0,17.69125,28.06999969482422,8.069999694824219,"kbs002_001","2003-09-16"
"2003-09-17",0,20.1675,28.760000228881836,10.729999542236328,"kbs002_001","2003-09-17"
"2003-09-18",0,18.928333333333335,27.579999923706055,12.079999923706055,"kbs002_001","2003-09-18"
"2003-09-19",0,14.641666666666666,19.450000762939453,12.229999542236328,"kbs002_001","2003-09-19"
"2003-09-20",0,14.787083333333333,23.18000030517578,6.870999813079834,"kbs002_001","2003-09-20"
"2003-09-21",0,15.110458333333334,24.030000686645508,4.304999828338623,"kbs002_001","2003-09-21"
"2003-09-22",33.655,14.752083333333331,19.450000762939453,10.890000343322754,"kbs002_001","2003-09-22"
"2003-09-23",8.89,13.155833333333334,18.15999984741211,8.239999771118164,"kbs002_001","2003-09-23"
"2003-09-24",37.8333,14.644583333333335,18.540000915527344,9.710000038146973,"kbs002_001","2003-09-24"
"2003-09-25",0,9.977916666666667,14.569999694824219,4.449999809265137,"kbs002_001","2003-09-25"
